UBIGEO,NOM_DPTO,NOM_PROV,NOM_DIST,IDH,quintil_idh,ingreso_per_capita,esperanza_vida,anios_educacion,pct_secundaria_completa,POB_HAB,IDH_RANK
050507,AYACUCHO,LA MAR,SANTA ROSA,0.411985,3,584.133567,76.640185,5.705294,48.364364,10588,817
050408,AYACUCHO,HUANTA,LLOCHEGUA,0.411874,3,569.577022,73.584489,6.164632,51.504532,11958,818
230203,TACNA,CANDARAVE,CAMILACA,0.410923,3,562.82114,69.721563,6.34335,59.074752,1012,819
080607,CUSCO,CANCHIS,SAN PEDRO,0.410746,3,455.908756,72.154772,6.840794,75.116917,2466,820
061303,CAJAMARCA,SANTA CRUZ,CATACHE,0.410741,3,667.717657,70.561336,6.140305,41.352223,9469,821
100204,HUANUCO,AMBO,CONCHAMARCA,0.409976,3,644.352838,75.217546,4.99344,49.325232,5709,822
130810,LA LIBERTAD,PATAZ,PIAS,0.409953,3,664.74971,76.957087,5.126637,41.400083,1225,823
060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,0.409923,3,557.841044,71.629227,6.11356,57.483631,1881,824
190208,PASCO,DANIEL ALCIDES CARRION,VILCABAMBA,0.409866,3,374.519494,74.181803,7.868248,87.03065,1463,825
060507,CAJAMARCA,CONTUMAZA,TANTARICA,0.409561,3,612.941552,69.956197,6.044935,51.158835,3214,826
120704,JUNIN,TARMA,HUASAHUASI,0.409431,3,637.159952,74.639789,5.324449,46.46618,11960,827
030701,APURIMAC,GRAU,CHUQUIBAMBILLA,0.408242,3,535.707688,62.162474,7.740376,69.909907,4718,828
150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,0.40817,3,536.485101,68.280734,7.465059,53.822231,4821,829
150402,LIMA,CANTA,ARAHUAY,0.408034,3,477.584212,73.236449,6.367409,68.863361,675,830
100317,HUANUCO,DOS DE MAYO,RIPAN,0.407901,3,547.282817,67.957256,6.589655,61.681921,6239,831
050809,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,0.407865,3,603.603617,67.884675,7.841391,39.807174,178,832
090111,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,0.407853,3,496.426827,64.782418,6.724972,86.150262,891,833
200805,PIURA,SECHURA,VICE,0.407832,3,544.340202,72.187821,6.128999,57.153939,15804,834
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,0.407636,3,430.549172,75.772549,7.358061,63.573977,17973,835
010705,AMAZONAS,UTCUBAMBA,JAMALCA,0.4076,3,678.793778,70.991088,4.844034,53.374951,6952,836
100316,HUANUCO,DOS DE MAYO,QUIVILLA,0.407256,3,616.441286,66.919773,6.767816,48.019463,2564,837
021403,ANCASH,OCROS,CAJAMARQUILLA,0.407203,3,407.716821,81.222228,6.692297,65.917538,523,838
022006,ANCASH,YUNGAY,RANRAHIRCA,0.407116,3,584.602424,71.586644,5.597184,56.813168,2298,839
220205,SAN MARTIN,BELLAVISTA,SAN PABLO,0.407101,3,706.970519,72.188462,5.459073,38.432353,7044,840
021501,ANCASH,PALLASCA,CABANA,0.406713,3,627.524899,64.865154,7.308511,45.742332,2371,841
010706,AMAZONAS,UTCUBAMBA,LONYA GRANDE,0.40652,3,673.475341,70.849145,5.68501,42.109011,10328,842
010604,AMAZONAS,RODRIGUEZ DE MENDOZA,HUAMBO,0.406388,3,745.488917,71.70568,5.511219,34.237113,2118,843
210710,PUNO,LAMPA,VILAVILA,0.406348,3,328.823782,81.092631,7.894604,84.466708,3388,844
220404,SAN MARTIN,HUALLAGA,PISCOYACU,0.406081,3,600.60535,77.265014,5.34563,44.952745,3916,845
220507,SAN MARTIN,LAMAS,RUMISAPA,0.405931,3,644.285929,71.507259,5.297227,49.491803,2771,846
061102,CAJAMARCA,SAN MIGUEL,BOLIVAR,0.405919,3,508.13651,76.332986,5.987756,56.248898,1175,847
090304,HUANCAVELICA,ANGARAES,CCOCHACCASA,0.405663,3,554.954018,69.450979,6.090903,60.391848,2398,848
151010,LIMA,YAUYOS,COCHAS,0.405525,3,326.0149,80.369497,8.97535,74.150453,383,849
211203,PUNO,SANDIA,LIMBANI,0.405464,3,456.607991,71.114252,6.795263,73.095403,3926,850
210301,PUNO,CARABAYA,MACUSANI,0.405193,3,597.337921,65.497496,6.434003,57.199309,13135,851
151023,LIMA,YAUYOS,PUTINZA,0.405038,3,398.892946,73.383878,9.009768,61.365892,493,852
220913,SAN MARTIN,SAN MARTIN,SAUCE,0.404839,3,607.363145,72.825776,6.42552,39.454177,13445,853
040408,AREQUIPA,CASTILLA,MACHAGUAY,0.404804,3,563.420454,77.749809,6.881992,34.614396,404,854
040507,AREQUIPA,CAYLLOMA,HUAMBO,0.404081,3,496.212886,75.916058,6.957973,47.538045,368,855
010522,AMAZONAS,LUYA,TINGO,0.404024,3,739.176493,67.073306,5.754905,38.91863,1264,856
080307,CUSCO,ANTA,MOLLEPATA,0.403964,3,568.090166,73.019621,6.233386,46.462787,2500,857
170202,MADRE DE DIOS,MANU,FITZCARRALD,0.403663,3,638.769319,75.549639,6.040391,34.021528,1583,858
050612,AYACUCHO,LUCANAS,OCAÑA,0.403624,3,533.6017,66.990187,7.319471,55.512025,2165,859
020515,ANCASH,BOLOGNESI,TICLLOS,0.403408,3,522.124157,71.707425,6.671226,53.089056,1103,860
210601,PUNO,HUANCANE,HUANCANE,0.403221,3,460.521031,69.573444,7.051546,70.664624,14744,861
220106,SAN MARTIN,MOYOBAMBA,YANTALO,0.4026,3,602.575833,74.208352,5.340222,47.897067,3284,862
211306,PUNO,YUNGUYO,TINICACHI,0.402339,3,487.848471,77.74373,5.744211,58.556036,1147,863
210501,PUNO,EL COLLAO,ILAVE,0.40202,3,372.633903,77.800627,7.279852,75.295761,50687,864
120126,JUNIN,HUANCAYO,PUCARA,0.40201,3,496.892613,70.87128,6.743488,59.081147,4211,865
200406,PIURA,MORROPON,SALITRAL,0.401719,3,548.572457,74.321504,5.400875,56.50345,7812,866
100313,HUANUCO,DOS DE MAYO,PACHAS,0.401358,3,661.40848,66.833081,5.334454,53.49853,9976,867
220505,SAN MARTIN,LAMAS,CUÑUMBUQUI,0.401314,3,557.911825,71.93844,6.003656,51.237498,4010,868
050201,AYACUCHO,CANGALLO,CANGALLO,0.401283,3,486.922229,75.566047,6.059351,58.30949,6409,869
151004,LIMA,YAUYOS,AYAVIRI,0.401128,3,375.39503,81.052556,8.476672,53.236222,585,870
020205,ANCASH,AIJA,SUCCHA,0.40088,3,609.224295,66.108639,6.884361,45.503355,686,871
010311,AMAZONAS,BONGARA,VALERA,0.400635,3,734.635174,67.078114,5.000964,46.30013,980,872
150611,LIMA,HUARAL,SUMBILCA,0.40037,3,397.740752,81.213738,6.850033,60.928476,573,873
080907,CUSCO,LA CONVENCION,KIMBIRI,0.400052,3,542.396784,73.404817,6.08222,49.292933,14952,874
090407,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,0.399933,3,523.35863,64.820517,7.409777,59.911539,1206,875
101001,HUANUCO,LAURICOCHA,JESUS,0.399863,3,513.464105,70.084148,7.390837,48.805478,3809,876
020611,ANCASH,CARHUAZ,YUNGAR,0.39976,3,472.320508,78.70987,5.847528,56.770803,3231,877
022003,ANCASH,YUNGAY,MANCOS,0.399435,3,545.026212,73.340253,5.691647,53.328876,6070,878
210302,PUNO,CARABAYA,AJOYANI,0.399412,3,497.737117,70.175534,6.170515,66.029839,2240,879
020514,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,0.399067,3,393.733613,68.91105,8.316157,77.591697,1083,880
010110,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,0.398951,3,615.853241,70.299479,6.323528,39.989407,3855,881
060601,CAJAMARCA,CUTERVO,CUTERVO,0.398881,3,535.513145,76.277953,5.402568,52.720744,52450,882
130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,0.398688,3,527.71202,72.978693,5.605762,58.654351,69564,883
230205,TACNA,CANDARAVE,HUANUARA,0.398526,3,422.576909,71.017108,7.864893,64.504416,716,884
120609,JUNIN,SATIPO,VIZCATAN DEL ENE,0.398199,3,497.968262,77.186662,5.769675,53.437683,5094,885
150721,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,0.398189,3,418.469615,75.321764,7.669169,56.65137,1320,886
061101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,0.397965,3,559.163603,73.102471,5.288855,55.634414,14086,887
040513,AREQUIPA,CAYLLOMA,MADRIGAL,0.397578,3,471.573589,80.202459,5.814496,52.613721,445,888
090604,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,0.397437,3,433.083659,69.630877,8.220252,60.403745,451,889
160606,LORETO,UCAYALI,VARGAS GUERRA,0.397392,3,569.992344,70.544161,6.551972,43.361282,7385,890
010304,AMAZONAS,BONGARA,COROSHA,0.395898,3,669.159809,73.303604,4.846239,41.841335,1042,891
210809,PUNO,MELGAR,UMACHIRI,0.395861,3,395.712203,74.318403,7.285995,68.847539,3949,892
120703,JUNIN,TARMA,HUARICOLCA,0.395812,3,501.470115,75.65908,5.534415,57.276116,2513,893
220805,SAN MARTIN,RIOJA,PARDO MIGUEL,0.395409,3,594.092114,74.018144,5.029353,48.945234,22212,894
050804,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,0.395363,3,402.272065,74.355261,7.756918,60.608667,2258,895
080805,CUSCO,ESPINAR,PALLPATA,0.394736,3,549.022166,66.646821,5.99941,61.058717,5092,896
100507,HUANUCO,HUAMALIES,MONZON,0.39462,3,554.827973,71.733131,5.973792,47.621135,25825,897
120205,JUNIN,CONCEPCION,COCHAS,0.394322,3,622.587533,72.77042,5.074508,45.261035,1405,898
010509,AMAZONAS,LUYA,LUYA,0.394117,3,524.053654,74.219803,6.212643,45.528251,4145,899
081302,CUSCO,URUBAMBA,CHINCHERO,0.393922,3,361.354041,77.117874,6.957865,77.779753,10093,900
021706,ANCASH,RECUAY,MARCA,0.393558,3,489.856903,67.526514,6.292576,68.661275,1245,901
060603,CAJAMARCA,CUTERVO,CHOROS,0.393494,3,656.018017,75.42709,5.012085,36.604296,3073,902
120416,JUNIN,JAUJA,MASMA,0.393393,3,461.457171,68.689855,7.531262,57.865566,1823,903
020902,ANCASH,CORONGO,ACO,0.393263,3,533.548806,74.019352,5.422524,53.108136,332,904
160602,LORETO,UCAYALI,INAHUAYA,0.392891,3,611.877414,66.388564,6.495708,42.680606,2241,905
151028,LIMA,YAUYOS,TANTA,0.392348,3,385.01132,84.03799,7.16791,49.433635,499,906
190202,PASCO,DANIEL ALCIDES CARRION,CHACAYAN,0.392301,3,374.978092,78.915528,6.727966,68.382629,3251,907
051009,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,0.391973,3,510.362755,82.037124,4.633231,54.089277,73,908
150304,LIMA,CAJATAMBO,HUANCAPON,0.39182,3,456.015227,72.149384,6.404714,61.943082,813,909
090602,HUANCAVELICA,HUAYTARA,AYAVI,0.391618,3,509.272653,64.927242,7.756784,52.455884,468,910
090408,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,0.391447,3,590.064649,57.175287,7.042093,66.838431,339,911
120603,JUNIN,SATIPO,LLAYLLA,0.391309,3,485.498833,72.679194,5.532282,64.762471,6984,912
120104,JUNIN,HUANCAYO,CARHUACALLANGA,0.39116,3,340.114545,79.398209,7.353118,72.73093,1141,913
220905,SAN MARTIN,SAN MARTIN,CHIPURANA,0.391011,3,773.924102,67.096702,5.637473,29.89608,1924,914
010611,AMAZONAS,RODRIGUEZ DE MENDOZA,TOTORA,0.390801,3,847.182778,68.408874,5.60733,23.381443,320,915
030102,APURIMAC,ABANCAY,CHACOCHE,0.390538,3,498.606986,66.770644,5.931122,71.136986,1158,916
160304,LORETO,LORETO,TROMPETEROS,0.390087,3,719.616498,71.200241,6.227954,24.706163,10659,917
060812,CAJAMARCA,JAEN,SANTA ROSA,0.38975,3,640.851146,74.755829,5.053157,36.831394,9485,918
190107,PASCO,PASCO,PAUCARTAMBO,0.38973,3,388.523072,74.032641,6.892064,71.139486,19523,919
190204,PASCO,DANIEL ALCIDES CARRION,PAUCAR,0.389669,3,417.145396,75.546375,5.954781,70.147438,1332,920
120607,JUNIN,SATIPO,RIO NEGRO,0.389645,3,432.770655,73.529445,6.818498,58.128475,27485,921
021707,ANCASH,RECUAY,PAMPAS CHICO,0.389615,3,459.95235,71.509256,6.538244,58.703382,1674,922
050810,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,0.389615,3,453.390664,69.330226,6.653943,65.069418,529,923
200404,PIURA,MORROPON,LA MATANZA,0.389352,3,616.23102,73.691178,4.51391,49.783757,12721,924
060902,CAJAMARCA,SAN IGNACIO,CHIRINOS,0.389294,3,537.398697,75.571963,5.313057,47.674889,13817,925
220702,SAN MARTIN,PICOTA,BUENOS AIRES,0.388517,3,588.977729,76.172293,5.247853,38.554896,3116,926
211205,PUNO,SANDIA,PHARA,0.388295,3,428.647319,70.677731,6.392763,71.696757,4613,927
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,0.38798,3,548.2383,75.682224,4.891652,50.645511,48902,928
250302,UCAYALI,PADRE ABAD,IRAZOLA,0.387806,3,503.528398,80.048647,5.760507,40.104714,12295,929
151024,LIMA,YAUYOS,QUINCHES,0.387392,3,460.522164,74.450588,7.315896,42.98577,738,930
120707,JUNIN,TARMA,PALCAMAYO,0.387383,3,422.76652,77.125813,5.673656,66.328665,7061,931
220803,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,0.387308,3,597.928745,72.981194,5.037097,44.397258,17630,932
150807,LIMA,HUAURA,LEONCIO PRADO,0.387158,3,443.025293,76.172173,6.375301,52.443683,1878,933
040306,AREQUIPA,CARAVELI,CAHUACHO,0.386963,3,391.056472,83.268344,6.177335,55.351553,762,934
120602,JUNIN,SATIPO,COVIRIALI,0.386862,3,473.490492,72.986393,6.539492,49.621854,6339,935
050407,AYACUCHO,HUANTA,SIVIA,0.386658,3,494.108425,77.009388,5.26395,52.555946,12291,936
050807,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,0.386093,3,494.394679,69.784897,6.440781,52.37786,497,937
040809,AREQUIPA,LA UNION,TAURIA,0.385947,3,344.812501,82.437933,7.899925,53.145863,282,938
080407,CUSCO,CALCA,TARAY,0.385461,3,370.45025,78.887979,5.9427,75.262986,4673,939
120135,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,0.384106,3,437.419133,71.465811,6.898965,55.953322,6242,940
050602,AYACUCHO,LUCANAS,AUCARA,0.383988,3,519.402788,64.544215,6.194715,61.747358,4825,941
190308,PASCO,OXAPAMPA,CONSTITUCION,0.383846,3,551.866358,68.607503,6.223685,44.208612,15722,942
030602,APURIMAC,CHINCHEROS,ANCO_HUALLO,0.383682,3,434.808003,71.765253,6.202487,64.388533,11472,943
110114,ICA,ICA,YAUCA DEL ROSARIO,0.383646,3,413.173359,75.352476,6.895089,53.608429,930,944
021802,ANCASH,SANTA,CACERES DEL PERU,0.383054,3,553.184444,77.203237,4.988987,42.050242,4073,945
120431,JUNIN,JAUJA,SINCOS,0.382942,3,405.699365,69.53519,7.605765,61.903025,4768,946
040803,AREQUIPA,LA UNION,CHARCANA,0.382568,3,453.807704,78.560478,6.391572,42.150167,465,947
060505,CAJAMARCA,CONTUMAZA,SAN BENITO,0.38239,3,572.316965,71.090685,5.318456,45.001407,3707,948
051003,AYACUCHO,VICTOR FAJARDO,APONGO,0.3823,3,397.405937,77.386344,5.796402,67.321832,1116,949
131103,LA LIBERTAD,GRAN CHIMU,MARMOT,0.382014,3,630.980344,72.118346,4.840143,40.268373,1907,950
210303,PUNO,CARABAYA,AYAPATA,0.381645,3,481.917614,66.41201,5.847071,69.235781,12277,951
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,0.381629,3,573.417049,68.877281,6.837698,34.129021,23743,952
151007,LIMA,YAUYOS,CARANIA,0.381522,3,425.382223,83.494874,7.374333,32.955757,269,953
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,0.381313,3,455.627484,66.64828,5.96482,74.701511,1736,954
130601,LA LIBERTAD,OTUZCO,OTUZCO,0.380982,3,479.150214,74.447397,5.622574,51.517056,26695,955
190105,PASCO,PASCO,NINACACA,0.380981,3,324.005564,74.265029,7.452078,82.897835,3506,956
010114,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,0.380907,3,529.848193,70.275664,5.323638,53.638254,2443,957
200107,PIURA,PIURA,CURA MORI,0.380878,3,497.970539,75.58814,5.162437,51.414098,18828,958
120708,JUNIN,TARMA,SAN PEDRO DE CAJAS,0.380672,3,408.700342,78.772452,5.920102,56.814212,4341,959
010514,AMAZONAS,LUYA,PISUQUIA,0.380225,3,707.060653,69.004095,4.496977,39.7913,5612,960
211307,PUNO,YUNGUYO,UNICACHI,0.379943,3,380.724734,78.662893,5.794977,67.953918,2373,961
210306,PUNO,CARABAYA,CRUCERO,0.379828,3,404.638799,68.845807,6.406956,77.075891,8969,962
210207,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,0.379808,3,371.225851,68.480784,7.042927,83.210755,4992,963
250303,UCAYALI,PADRE ABAD,CURIMANA,0.379723,3,459.209784,79.565489,6.101994,40.397763,8782,964
090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,0.379512,3,430.387134,74.454373,5.730639,61.75305,3080,965
021008,ANCASH,HUARI,HUANTAR,0.379487,3,398.980762,76.648045,5.505733,70.83872,2726,966
100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,0.379256,3,456.418264,75.205473,5.133824,61.937096,5329,967
021505,ANCASH,PALLASCA,HUANDOVAL,0.379156,3,560.10124,64.1539,7.109452,41.119111,1021,968
020604,ANCASH,CARHUAZ,ANTA,0.379038,3,434.952674,76.494239,5.261195,62.742201,2389,969
081001,CUSCO,PARURO,PARURO,0.378819,3,505.63813,64.326777,6.557607,56.321824,2810,970
020103,ANCASH,HUARAZ,COLCABAMBA,0.378721,3,453.305042,71.668203,6.959214,46.615248,605,971
120706,JUNIN,TARMA,PALCA,0.378531,3,485.420452,75.335192,5.362208,49.903943,4755,972
210806,PUNO,MELGAR,NUÑOA,0.378516,3,458.491255,72.657452,5.492259,60.741741,8944,973
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,0.378191,3,445.860918,64.385994,6.655876,71.474286,23482,974
090616,HUANCAVELICA,HUAYTARA,TAMBO,0.37819,3,503.07527,61.960628,6.662538,62.447481,213,975
220704,SAN MARTIN,PICOTA,PILLUANA,0.378173,3,465.958898,77.770924,6.742169,35.545635,629,976
030104,APURIMAC,ABANCAY,CURAHUASI,0.377913,3,468.910151,70.274459,5.787059,58.805362,16627,977
150403,LIMA,CANTA,HUAMANTANGA,0.377658,3,364.475463,74.434278,7.559871,58.979443,951,978
211208,PUNO,SANDIA,YANAHUAYA,0.377472,3,420.009194,74.089119,7.279129,45.910499,1924,979
120202,JUNIN,CONCEPCION,ACO,0.377311,3,386.630712,74.076015,7.049151,57.335334,1414,980
151006,LIMA,YAUYOS,CACRA,0.377306,3,371.68109,79.523245,6.667397,54.637176,246,981
210808,PUNO,MELGAR,SANTA ROSA,0.377229,3,378.232437,72.647585,6.618738,69.44893,6761,982
210502,PUNO,EL COLLAO,CAPAZO,0.376561,3,389.481563,79.23472,6.771284,48.1975,1815,983
060609,CAJAMARCA,CUTERVO,SAN JUAN DE CUTERVO,0.376551,3,598.980022,78.99423,4.560061,34.595903,1636,984
090505,HUANCAVELICA,CHURCAMPA,LA MERCED,0.376534,3,388.575865,68.950983,7.076707,69.467665,1684,985
050611,AYACUCHO,LUCANAS,LUCANAS,0.376529,3,529.479147,68.181205,5.607263,50.993605,3717,986
050620,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,0.376519,3,445.810289,69.733106,7.334412,47.351204,688,987
050607,AYACUCHO,LUCANAS,HUAC-HUAS,0.376414,3,448.485988,67.107161,7.666128,49.686076,2180,988
060702,CAJAMARCA,HUALGAYOC,CHUGUR,0.376208,3,434.932366,74.468796,5.608011,59.082963,3124,989
060415,CAJAMARCA,CHOTA,QUEROCOTO,0.376094,3,500.758068,69.439407,5.691281,52.729304,7739,990
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,0.376004,3,417.20548,76.42156,5.97984,54.366781,7366,991
090705,HUANCAVELICA,TAYACAJA,COLCABAMBA,0.375844,3,546.553317,69.846493,4.558986,60.295455,10766,992
150716,LIMA,HUAROCHIRI,SAN ANTONIO,0.37559,3,471.375423,70.633059,7.42786,39.073602,3383,993
021010,ANCASH,HUARI,PAUCAS,0.375587,3,493.631285,73.851943,6.636563,35.91365,1414,994
200507,PIURA,PAITA,VICHAYAL,0.375469,3,421.199153,79.72562,5.479008,52.957942,4997,995
050911,AYACUCHO,SUCRE,SORAS,0.375014,3,439.27316,68.678163,7.260982,50.741068,1199,996
090410,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,0.374977,3,613.197805,57.3458,7.326686,44.668435,428,997
120206,JUNIN,CONCEPCION,COMAS,0.374191,3,505.886537,72.788079,4.887825,54.533168,4486,998
090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,0.374102,3,540.200969,77.110113,4.200371,51.181887,5284,999
240303,TUMBES,ZARUMILLA,MATAPALO,0.373907,3,491.676676,68.414181,6.68592,44.195256,3283,1000
050707,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,0.373587,3,536.237431,59.484648,6.387017,61.617648,667,1001
150905,LIMA,OYON,NAVAN,0.373487,3,366.01162,83.70366,7.46572,39.409809,1097,1002
050903,AYACUCHO,SUCRE,CHALCOS,0.373474,3,524.092886,75.412072,6.923645,27.061903,475,1003
220907,SAN MARTIN,SAN MARTIN,HUIMBAYOC,0.373284,3,653.993122,71.051421,5.430526,28.486286,2661,1004
040810,AREQUIPA,LA UNION,TOMEPAMPA,0.37321,3,392.736534,81.951504,6.991881,38.947581,667,1005
220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,0.3728,3,567.341054,73.089211,4.988711,39.901626,5887,1006
061113,CAJAMARCA,SAN MIGUEL,UNION AGUA BLANCA,0.372724,3,597.455645,74.348271,4.849507,35.448524,3048,1007
200604,PIURA,SULLANA,LANCONES,0.37267,3,555.726342,77.528318,4.468926,41.670163,12823,1008
060305,CAJAMARCA,CELENDIN,JORGE CHAVEZ,0.372645,3,455.049088,71.380882,6.443332,47.193962,434,1009
150726,LIMA,HUAROCHIRI,SANGALLAYA,0.37261,3,428.982092,75.569973,6.904357,41.027282,536,1010
021510,ANCASH,PALLASCA,SANTA ROSA,0.372297,3,441.220809,67.455074,6.091369,64.801637,860,1011
010121,AMAZONAS,CHACHAPOYAS,SONCHE,0.372094,3,641.308127,74.253636,4.51231,34.083279,196,1012
020509,ANCASH,BOLOGNESI,HUASTA,0.371872,3,478.058889,69.670515,6.453083,45.06922,2075,1013
080603,CUSCO,CANCHIS,COMBAPATA,0.371724,3,385.736058,76.442274,6.007606,59.828995,4792,1014
230408,TACNA,TARATA,TICACO,0.37143,3,373.990827,77.247672,6.582742,54.362216,291,1015
200108,PIURA,PIURA,EL TALLAN,0.371266,3,511.742133,74.249954,5.229161,43.029921,5400,1016
050409,AYACUCHO,HUANTA,CANAYRE,0.371225,3,437.010537,73.472763,5.86133,52.712328,3547,1017
040502,AREQUIPA,CAYLLOMA,ACHOMA,0.371171,3,395.265279,78.034012,6.395228,48.418379,730,1018
100905,HUANUCO,PUERTO INCA,YUYAPICHIS,0.370912,3,612.591607,71.897652,5.792917,27.606627,4925,1019
100903,HUANUCO,PUERTO INCA,HONORIA,0.370893,3,513.196304,72.541857,5.764426,39.461444,5209,1020
200210,PIURA,AYABACA,SUYO,0.370803,3,433.848744,70.095722,6.162075,57.213819,11599,1021
050509,AYACUCHO,LA MAR,SAMUGARI,0.370171,3,444.892865,82.069852,5.14681,43.637121,10953,1022
160603,LORETO,UCAYALI,PADRE MARQUEZ,0.37006,3,487.132384,72.71269,6.562996,35.989605,4880,1023
020503,ANCASH,BOLOGNESI,ANTONIO RAYMONDI,0.369828,3,401.815422,75.506965,5.770483,58.31501,931,1024
060805,CAJAMARCA,JAEN,HUABAL,0.369278,3,552.108315,74.113452,4.271976,49.401532,4879,1025
151017,LIMA,YAUYOS,HUAÑEC,0.36917,3,462.007671,70.261057,7.655235,35.951735,459,1026
200408,PIURA,MORROPON,SANTA CATALINA DE MOSSA,0.369074,3,502.659861,75.332857,5.738662,35.97423,3645,1027
080604,CUSCO,CANCHIS,MARANGANI,0.368807,3,372.120778,76.472835,5.969652,62.257519,9957,1028
030604,APURIMAC,CHINCHEROS,HUACCANA,0.368769,3,387.398364,69.598608,6.12359,73.14729,8150,1029
020901,ANCASH,CORONGO,CORONGO,0.368138,3,607.70912,72.117336,6.236158,23.936061,1272,1030
090608,HUANCAVELICA,HUAYTARA,QUERCO,0.368047,3,424.581651,67.141751,6.653719,59.01287,1138,1031
220301,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,0.368017,3,546.726603,74.332849,5.245714,35.139971,11518,1032
250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,0.367912,3,492.929919,72.027728,6.173645,37.978859,4092,1033
101005,HUANUCO,LAURICOCHA,RONDOS,0.367851,3,399.914859,74.364918,6.520447,50.240576,5456,1034
211201,PUNO,SANDIA,SANDIA,0.367733,3,400.733196,70.716217,5.879195,67.356537,11267,1035
021502,ANCASH,PALLASCA,BOLOGNESI,0.367724,3,494.845036,65.295791,6.189084,50.961649,1060,1036
090721,HUANCAVELICA,TAYACAJA,ROBLE,0.367639,3,682.062689,60.351638,5.038352,45.26061,1248,1037
020512,ANCASH,BOLOGNESI,MANGAS,0.36715,3,381.053237,71.867037,6.715763,58.84037,532,1038
220504,SAN MARTIN,LAMAS,CAYNARACHI,0.366578,3,578.641182,70.425175,5.317088,35.141499,8289,1039
120116,JUNIN,HUANCAYO,HUACRAPUQUIO,0.366542,3,349.570926,76.832824,5.950601,68.26642,1188,1040
030406,APURIMAC,AYMARAES,COTARUSE,0.366407,3,485.130473,64.984618,6.514538,49.216267,4508,1041
210505,PUNO,EL COLLAO,CONDURIRI,0.365992,3,333.546743,78.475516,5.907286,71.312627,3051,1042
060107,CAJAMARCA,CAJAMARCA,LLACANORA,0.365887,3,429.704803,77.617363,4.846127,56.72233,5469,1043
021204,ANCASH,HUAYLAS,HUAYLAS,0.365552,3,451.067282,75.356794,5.838726,41.805262,774,1044
101106,HUANUCO,YAROWILCA,OBAS,0.365259,3,410.989809,73.903711,5.344693,61.54849,3693,1045
030220,APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,0.365098,3,426.304264,80.867039,4.197692,64.201942,4406,1046
010310,AMAZONAS,BONGARA,SHIPASBAMBA,0.365002,3,487.565418,72.024128,5.087437,49.332775,1859,1047
160802,LORETO,PUTUMAYO,ROSA PANDURO,0.364987,3,725.605295,78.316935,6.018603,12.839037,444,1048
020304,ANCASH,ANTONIO RAYMONDI,CHINGAS,0.364897,3,429.89702,71.669393,6.825976,42.952713,1735,1049
090301,HUANCAVELICA,ANGARAES,LIRCAY,0.364878,3,444.639304,72.613862,5.638488,50.197096,24733,1050
211104,PUNO,SAN ROMAN,CARACOTO,0.364693,3,387.028525,74.390031,5.594162,63.714566,5552,1051
010116,AMAZONAS,CHACHAPOYAS,OLLEROS,0.364667,3,435.895412,71.93833,5.673707,53.255124,352,1052
100323,HUANUCO,DOS DE MAYO,YANAS,0.364656,3,622.315921,69.722054,4.13794,45.279985,2624,1053
220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,0.364569,3,641.800074,74.989769,4.709871,27.238225,7990,1054
