UBIGEO,NOM_DPTO,NOM_PROV,NOM_DIST,pct_sin_cobertura,BASE_norm,pct_escuelas_operativas,S1_raw,S1_norm,pct_establecimientos_operativos,S2_raw,S2_norm,calidad_conexion,S3_raw,S3_norm,tiene_dependencia_policial,pct_operativas,S4_raw,S4_norm,IVDC_sectorial,IVDC_v2,quintil_ivdc_v2,IDH,quintil_idh,ingreso_per_capita,esperanza_vida,anios_educacion,IDH_num
120501,JUNIN,JUNIN,JUNIN,28.43,0.2843,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.20871,1,0.488132,4,707.322962,69.772521,8.731602,0.488132
180206,MOQUEGUA,GENERAL SANCHEZ CERRO,LLOQUE,63.89,0.6389,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,0.0,,100.0,1.0,0.4,0.366668,2,0.487905,4,643.896604,82.791694,8.100492,0.487905
180207,MOQUEGUA,GENERAL SANCHEZ CERRO,MATALAQUE,31.71,0.3171,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.210602,1,0.48763,4,705.350973,79.004719,7.912485,0.48763
180204,MOQUEGUA,GENERAL SANCHEZ CERRO,ICHUÑA,64.75,0.6475,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,1.0,100.0,0.0,0.0,0.15,0.137798,1,0.487331,4,610.346181,78.366906,7.90064,0.487331
060108,CAJAMARCA,CAJAMARCA,LOS BAÑOS DEL INCA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.487318,4,776.43199,74.240966,6.624839,0.487318
120121,JUNIN,HUANCAYO,HUAYUCACHI,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.486901,4,675.919212,71.277586,8.427567,0.486901
021409,ANCASH,OCROS,SAN PEDRO,30.77,0.3077,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.714203,5,0.486844,4,637.014733,78.183401,7.608332,0.486844
131203,LA LIBERTAD,VIRU,GUADALUPITO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.653846,4,0.486799,4,840.578823,77.582553,6.150547,0.486799
200506,PIURA,PAITA,TAMARINDO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,4,1,0.2,1.0,0.0,100.0,1.0,0.8,0.615385,4,0.486528,4,762.259287,81.019801,6.033438,0.486528
200801,PIURA,SECHURA,SECHURA,51.16,0.5116,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.665469,4,0.486072,4,781.821844,72.15815,7.507596,0.486072
010501,AMAZONAS,LUYA,LAMUD,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.485915,4,811.135646,71.714044,7.754207,0.485915
020802,ANCASH,CASMA,BUENA VISTA ALTA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.730769,5,0.485047,4,898.187286,80.992543,5.604524,0.485047
100208,HUANUCO,AMBO,TOMAY KICHWA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.485016,4,742.075472,73.056054,7.414682,0.485016
040411,AREQUIPA,CASTILLA,TIPAN,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.576923,2,0.485008,4,632.208457,78.281177,7.856513,0.485008
120402,JUNIN,JAUJA,ACOLLA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,1,4,0.8,0.0,,100.0,1.0,0.45,0.346154,2,0.484661,4,740.789976,71.7097,7.681609,0.484661
021407,ANCASH,OCROS,LLIPA,5.56,0.0556,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.703855,5,0.48453,4,549.149824,81.805829,6.935702,0.48453
050619,AYACUCHO,LUCANAS,SANCOS,13.04,0.1304,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.279763,2,0.484297,4,796.295548,68.783446,7.956802,0.484297
120108,JUNIN,HUANCAYO,CHONGOS ALTO,47.46,0.4746,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.746941,5,0.483322,4,723.884948,75.243823,6.526658,0.483322
140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.483069,4,693.477079,70.96445,8.449211,0.483069
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.482887,4,677.085962,81.924595,7.420303,0.482887
010607,AMAZONAS,RODRIGUEZ DE MENDOZA,MARISCAL BENAVIDES,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.482819,4,866.135997,73.004352,6.391833,0.482819
050616,AYACUCHO,LUCANAS,SAN JUAN,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.65,0.5,2,0.48257,4,706.319142,65.80879,8.388994,0.48257
060802,CAJAMARCA,JAEN,BELLAVISTA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.576923,2,0.482353,4,905.991171,74.68609,5.880567,0.482353
240302,TUMBES,ZARUMILLA,AGUAS VERDES,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,4,1,0.2,0.0,,100.0,1.0,0.8,0.615385,4,0.480955,4,729.161341,73.071762,7.343272,0.480955
220501,SAN MARTIN,LAMAS,LAMAS,4.35,0.0435,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.662379,4,0.480507,4,828.003503,70.904762,7.073505,0.480507
220809,SAN MARTIN,RIOJA,YURACYACU,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.730769,5,0.479728,4,890.184036,73.576251,6.376549,0.479728
030216,APURIMAC,ANDAHUAYLAS,TALAVERA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.479313,4,658.761072,75.371616,7.118817,0.479313
230401,TACNA,TARATA,TARATA,80.56,0.8056,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.907382,5,0.479144,4,567.944259,77.102696,8.14464,0.479144
220804,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,9.09,0.0909,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.592656,3,0.478976,4,847.291095,73.437782,6.28528,0.478976
021401,ANCASH,OCROS,OCROS,36.84,0.3684,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.640685,4,0.47785,4,682.247685,78.54078,7.690764,0.47785
120432,JUNIN,JAUJA,TUNAN MARCA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.477757,4,645.287425,75.00045,7.130196,0.477757
080910,CUSCO,LA CONVENCION,PICHARI,13.11,0.1311,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.477639,4,715.563833,75.769881,7.386781,0.477639
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.477044,4,622.172151,76.111275,7.591924,0.477044
090710,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.6,0.461538,2,0.476906,4,956.659389,73.058644,4.859243,0.476906
120425,JUNIN,JAUJA,PARCO,0.0,0.0,50.0,50.0,0.5,50.0,50.0,0.5,1,4,0.8,0.0,,100.0,1.0,0.7,0.538462,2,0.476617,4,677.428542,69.189588,7.97487,0.476617
120414,JUNIN,JAUJA,LLOCLLAPAMPA,21.43,0.2143,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.77775,5,0.476508,4,736.657493,68.665278,7.78927,0.476508
120133,JUNIN,HUANCAYO,SAPALLANGA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.475997,4,654.677095,72.235256,7.73435,0.475997
120132,JUNIN,HUANCAYO,SAÑO,20.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.611538,4,0.475958,4,697.904534,71.174203,6.902458,0.475958
050805,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0,5,1.0,1.0,100.0,0.0,0.0,0.25,0.192308,1,0.475851,4,718.758035,73.173867,7.424921,0.475851
101007,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,48.45,0.4845,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.748883,5,0.47583,4,803.381811,69.511223,7.851299,0.47583
040114,AREQUIPA,AREQUIPA,POLOBAYA,2.13,0.0213,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.658024,4,0.475356,4,706.921232,76.01313,7.981481,0.475356
250301,UCAYALI,PADRE ABAD,PADRE ABAD,31.58,0.3158,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.631581,4,0.475207,4,761.163286,77.151226,7.086752,0.475207
150702,LIMA,HUAROCHIRI,ANTIOQUIA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,0.0,,100.0,1.0,0.4,0.307692,2,0.474992,4,818.591519,71.831715,5.88923,0.474992
010302,AMAZONAS,BONGARA,CHISQUILLA,18.92,0.1892,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.690958,4,0.474975,4,797.751145,71.541898,5.450851,0.474975
081303,CUSCO,URUBAMBA,HUAYLLABAMBA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.474684,4,561.598916,74.7627,8.225739,0.474684
021408,ANCASH,OCROS,SAN CRISTOBAL DE RAJAN,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.653846,4,0.474611,4,692.173705,80.48521,6.441984,0.474611
150607,LIMA,HUARAL,LAMPIAN,2.86,0.0286,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.271541,2,0.474146,4,565.420418,81.375768,6.91312,0.474146
150305,LIMA,CAJATAMBO,MANAS,17.53,0.1753,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.202421,1,0.474126,4,734.726678,69.894912,7.868844,0.474126
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.474112,4,585.935671,82.204136,7.357156,0.474112
010112,AMAZONAS,CHACHAPOYAS,MAGDALENA,2.38,0.0238,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.658515,4,0.47377,4,848.55239,71.622414,6.384657,0.47377
120902,JUNIN,CHUPACA,AHUAC,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.5,0.384615,2,0.473665,4,661.451459,70.86243,8.058978,0.473665
120127,JUNIN,HUANCAYO,QUICHUAY,37.5,0.375,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.641827,4,0.473028,4,711.360828,73.205995,6.435694,0.473028
151014,LIMA,YAUYOS,HUANCAYA,89.19,0.8919,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.341269,2,0.472777,4,413.234032,84.222796,10.290424,0.472777
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.47267,4,681.432685,75.809209,6.724942,0.47267
090605,HUANCAVELICA,HUAYTARA,LARAMARCA,52.17,0.5217,100.0,0.0,0.0,100.0,0.0,0.0,0,5,1.0,0.0,,100.0,1.0,0.5,0.444812,2,0.472349,4,667.234934,71.628704,7.745783,0.472349
160804,LORETO,PUTUMAYO,YAGUAS,93.33,0.9333,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.836917,5,0.472306,4,1181.878633,76.628272,5.408872,0.472306
040509,AREQUIPA,CAYLLOMA,ICHUPAMPA,50.0,0.5,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.751923,5,0.47152,4,680.144489,78.211094,5.494598,0.47152
180210,MOQUEGUA,GENERAL SANCHEZ CERRO,UBINAS,59.62,0.5962,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.470979,4,641.465169,79.593742,6.903915,0.470979
080903,CUSCO,LA CONVENCION,HUAYOPATA,8.7,0.087,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.470694,4,653.417532,76.794062,7.141255,0.470694
021001,ANCASH,HUARI,HUARI,4.26,0.0426,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.584296,3,0.470602,4,695.843641,75.173382,7.93194,0.470602
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,14.14,0.1414,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.200465,1,0.470309,4,742.49898,74.911765,6.365443,0.470309
060401,CAJAMARCA,CHOTA,CHOTA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.470088,4,756.997154,72.660814,6.163018,0.470088
210709,PUNO,LAMPA,SANTA LUCIA,64.74,0.6474,50.0,50.0,0.5,33.33,66.67,0.6667,4,1,0.2,1.0,100.0,0.0,0.0,0.341675,0.313873,2,0.46986,4,610.391633,78.422899,6.991928,0.46986
061301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.469791,4,713.668006,71.895095,7.254681,0.469791
040504,AREQUIPA,CAYLLOMA,CALLALLI,74.92,0.7492,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.800805,5,0.46977,4,746.030997,81.279823,5.826975,0.46977
021402,ANCASH,OCROS,ACAS,22.22,0.2222,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.615381,4,0.46914,4,514.411598,81.268993,8.07457,0.46914
020907,ANCASH,CORONGO,YUPAN,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.469109,4,800.537122,74.094735,8.079575,0.469109
200110,PIURA,PIURA,LA UNION,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.468774,4,672.800358,76.402598,6.714528,0.468774
021012,ANCASH,HUARI,RAHUAPAMPA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.468768,4,677.531455,75.77956,8.576283,0.468768
040506,AREQUIPA,CAYLLOMA,COPORAQUE,23.08,0.2308,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.616869,4,0.468747,4,699.684959,77.734119,6.734476,0.468747
130809,LA LIBERTAD,PATAZ,PATAZ,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.576923,2,0.468629,4,878.265232,72.393478,6.687777,0.468629
040119,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,64.67,0.6467,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.688852,4,0.468528,4,617.471591,81.837469,6.037752,0.468528
120433,JUNIN,JAUJA,YAULI,25.93,0.2593,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,0.0,,100.0,1.0,0.4,0.331628,2,0.467765,4,692.036309,68.554271,7.474379,0.467765
010203,AMAZONAS,BAGUA,COPALLIN,2.5,0.025,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.65875,4,0.467245,4,859.41873,74.219152,5.534054,0.467245
080708,CUSCO,CHUMBIVILCAS,VELILLE,7.12,0.0712,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,1.0,100.0,0.0,0.0,0.1,0.078566,1,0.467026,4,760.931663,65.523771,7.074467,0.467026
020602,ANCASH,CARHUAZ,ACOPAMPA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.466981,4,608.649905,79.267336,6.514446,0.466981
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,58.67,0.5867,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.678467,4,0.466905,4,578.191303,79.349655,7.152805,0.466905
050901,AYACUCHO,SUCRE,QUEROBAMBA,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,4,1,0.2,0.0,,100.0,1.0,0.55,0.423077,2,0.466643,4,698.206905,72.787908,7.654943,0.466643
120208,JUNIN,CONCEPCION,MANZANARES,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,4,1,0.2,0.0,,100.0,1.0,0.8,0.615385,4,0.466591,4,538.459761,75.079986,8.904987,0.466591
200504,PIURA,PAITA,COLAN,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.466561,4,653.30144,82.144677,6.549253,0.466561
061108,CAJAMARCA,SAN MIGUEL,NANCHOC,2.08,0.0208,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.657926,4,0.466464,4,777.775021,75.485836,6.566856,0.466464
120903,JUNIN,CHUPACA,CHONGOS BAJO,39.47,0.3947,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.8173,5,0.465817,4,627.366552,71.989947,8.017015,0.465817
021702,ANCASH,RECUAY,CATAC,41.98,0.4198,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.649581,4,0.46548,4,613.215157,71.108003,8.000202,0.46548
200401,PIURA,MORROPON,CHULUCANAS,1.11,0.0111,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.578844,3,0.465375,4,701.908826,74.196667,6.596218,0.465375
210706,PUNO,LAMPA,PALCA,35.29,0.3529,100.0,0.0,0.0,100.0,0.0,0.0,1,4,0.8,0.0,,100.0,1.0,0.45,0.382801,2,0.465326,4,566.861795,79.128573,7.353746,0.465326
021701,ANCASH,RECUAY,RECUAY,1.27,0.0127,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.579121,3,0.464622,4,657.063195,69.282327,7.720871,0.464622
021410,ANCASH,OCROS,SANTIAGO DE CHILCAS,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,4,1,0.2,0.0,,100.0,1.0,0.8,0.615385,4,0.464425,4,669.443886,80.408698,6.430094,0.464425
040403,AREQUIPA,CASTILLA,AYO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.730769,5,0.464133,4,789.160541,72.565485,7.899842,0.464133
210707,PUNO,LAMPA,PARATIA,53.33,0.5333,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,0.0,,100.0,1.0,0.4,0.35692,2,0.463608,4,564.917345,79.978947,7.139758,0.463608
220709,SAN MARTIN,PICOTA,TINGO DE PONASA,7.61,0.0761,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.590094,3,0.463327,4,828.868917,77.915953,5.723771,0.463327
040508,AREQUIPA,CAYLLOMA,HUANCA,32.26,0.3226,0.0,100.0,1.0,0.0,100.0,1.0,0,5,1.0,1.0,0.0,100.0,1.0,1.0,0.843677,5,0.463322,4,668.769157,77.531365,6.210723,0.463322
120410,JUNIN,JAUJA,HUERTAS,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,1,4,0.8,0.0,,100.0,1.0,0.45,0.346154,2,0.463146,4,617.812691,70.338386,8.633217,0.463146
211207,PUNO,SANDIA,SAN JUAN DEL ORO,12.0,0.12,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.597692,3,0.462952,4,570.165525,73.614406,7.774248,0.462952
081201,CUSCO,QUISPICANCHI,URCOS,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.5,0.384615,2,0.462918,4,719.102371,65.566579,7.251715,0.462918
150612,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,45.16,0.4516,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.218362,1,0.462771,4,753.631902,79.246675,6.051011,0.462771
120128,JUNIN,HUANCAYO,QUILCAS,55.74,0.5574,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.673396,4,0.462722,4,653.758343,71.382472,7.246178,0.462722
060301,CAJAMARCA,CELENDIN,CELENDIN,5.41,0.0541,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.586287,3,0.462643,4,697.178026,68.553065,7.360221,0.462643
050603,AYACUCHO,LUCANAS,CABANA,54.55,0.5455,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.462482,4,574.125807,71.886796,8.193482,0.462482
120403,JUNIN,JAUJA,APATA,71.03,0.7103,80.0,20.0,0.2,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.05,0.046657,1,0.461935,4,674.40732,69.780541,6.895745,0.461935
030213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,18.42,0.1842,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.202935,1,0.461901,4,577.059207,78.591683,6.822215,0.461901
020905,ANCASH,CORONGO,LA PAMPA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.461737,4,751.687361,72.544878,6.925729,0.461737
200402,PIURA,MORROPON,BUENOS AIRES,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.461171,4,701.659112,75.102498,6.354219,0.461171
050610,AYACUCHO,LUCANAS,LLAUTA,37.04,0.3704,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.213677,1,0.460853,4,732.976327,66.836266,7.098432,0.460853
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.460806,4,651.78344,75.075254,7.368277,0.460806
021710,ANCASH,RECUAY,TICAPAMPA,20.0,0.2,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.611538,4,0.460804,4,625.340485,70.022616,7.842516,0.460804
020506,ANCASH,BOLOGNESI,CANIS,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.460564,4,580.354123,71.366148,8.120461,0.460564
210309,PUNO,CARABAYA,SAN GABAN,55.68,0.5568,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,0.0,,100.0,1.0,0.9,0.807951,5,0.460549,4,704.796776,64.713029,7.395117,0.460549
020804,ANCASH,CASMA,YAUTAN,1.3,0.013,0.0,100.0,1.0,0.0,100.0,1.0,2,3,0.6,1.0,0.0,100.0,1.0,0.9,0.695008,5,0.460431,4,695.726022,79.999245,6.100264,0.460431
040517,AREQUIPA,CAYLLOMA,TISCO,75.61,0.7561,0.0,100.0,1.0,0.0,100.0,1.0,0,5,1.0,0.0,,100.0,1.0,1.0,0.943715,5,0.460394,4,672.199185,85.0,5.753502,0.460394
200114,PIURA,PIURA,TAMBO GRANDE,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.459858,4,729.672083,80.722021,5.653891,0.459858
020201,ANCASH,AIJA,AIJA,8.33,0.0833,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.59134,3,0.458816,4,699.804467,63.316646,8.836072,0.458816
020610,ANCASH,CARHUAZ,TINCO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.458798,4,554.08085,78.553578,6.79823,0.458798
150708,LIMA,HUAROCHIRI,HUANZA,82.35,0.8235,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.239817,1,0.458454,4,541.036741,75.280441,8.684871,0.458454
040312,AREQUIPA,CARAVELI,QUICACHA,62.86,0.6286,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.777148,5,0.458186,4,677.654611,84.055316,7.023671,0.458186
150712,LIMA,HUAROCHIRI,LARAOS,60.71,0.6071,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.227333,1,0.457538,4,531.418429,78.338724,10.055729,0.457538
080401,CUSCO,CALCA,CALCA,32.12,0.3212,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.210838,1,0.456296,4,649.104522,70.991441,7.768452,0.456296
